vedio_url,comment_user,content,comment_time,like_count,dislike_count,reply_count,post_like_count,post_dislike_count,post_comment_count,CrawlTime
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Jess Rose,I havent listened to this album since college (about 4-5 years ago) and i forgot how much I LOVED this album,2 years ago,6,,,77K,,274,1682966811148
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Natalie Velasco,"Esta es mi canción favorita, la amo con todo mi ser, me encuentro escuchándola a primeros minutos de mi cumpleaños porque me encuentro sola, y rota. :c",3 years ago,9,,2,77K,,274,1682966811474
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Yellowbear,He apparently wrote 120 songs in one year to practice for this album because he said it’s the one that determines a musicians career. Whether a one hit wonder or one who can last in the music industry.,2 years ago,17,,,77K,,274,1682966811764
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Taylor Williams,This whole album is such a moment in time and has such a specific feeling for me. I hold it dear,2 years ago,5,,,77K,,274,1682966812068
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,summer 🦋,"i was in seventh grade when i first heard this song, i became a fan of ed sheeran since then. i remember listening to this song with my bestfriend while walking home after school. those were the good old days. it makes me sad how i took everything for granted then. i can tell from experience that losing your best friend hurts more than losing a guy... i still miss her. i wish you well wherever you are right now. it will never be the same again.",2 years ago (edited),5,,1,77K,,274,1682966812514
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,j e s s ! 𖹭,amo esta canción):,2 years ago,4,,,77K,,274,1682966812862
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Patricia Noll Cassel,Linda de mais!!!,3 years ago,8,,,77K,,274,1682966813391
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Abbi V,I’ll never forget being in such a deep depression and listening to this song it just touched me so deep and stayed with me.,2 years ago,4,,,77K,,274,1682966813773
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Jake Bobi,I remember being so into this song several years ago. It stirred contrasting emotions in me. Its effects are stronger now that I understand the lyrics better.,2 years ago,5,,,77K,,274,1682966814114
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Jucelia Lopes Da Silva Ferreira,Adoro essa musica,2 years ago,2,,,77K,,274,1682966814920
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,mica,"How has this song ""only"" 800.000 views? This song is amazing!! Ed you are incredible",3 years ago,17,,1,77K,,274,1682966815199
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Caitlyn,This is song is so beautiful and amazing! It is really under appreciated ,4 years ago,13,,1,77K,,274,1682966815498
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Momento com Deus,Adoro o Ed Sheeran !!!! ,3 years ago,13,,2,77K,,274,1682966815834
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,iis.caroll,AMO ESSA MUSICA,2 years ago,4,,,77K,,274,1682966816147
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Vih S,"Sei lá, o jeito que o Ed me faz sofrer é diferente ",2 years ago,6,,1,77K,,274,1682966816453
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Михаил Сергопольцев,"Tell me that you turned down the man",4 years ago,292,,2,77K,,274,1682966816808
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Mr. J,22/3/2020,3 years ago,4,,,77K,,274,1682966817148
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Rosa Maria Rodrigues,Amei,2 years ago,2,,,77K,,274,1682966817484
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Jaqueline Sosa,Amo a este hombre ,2 years ago,4,,,77K,,274,1682966817767
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Jana Santana,Amoooooo,2 years ago,2,,,77K,,274,1682966818028
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,TrippyP,"In that summer, I use to listen to these songs with my cousins, one of the best moments. Thanks for the recommendation Youtube.",4 months ago,2,,,77K,,274,1682966818268
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Maria Leite,É pra acabar com as estruturas do meu coração,2 years ago,1,,,77K,,274,1682966818491
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,bloodstrike 12345,Es el mejor,3 years ago,4,,,77K,,274,1682966818837
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,CarolAFollowerOfJesusChrist,I just found this song how idk but its amazing I love the instrumentals the vocals ,3 months ago,0,,,77K,,274,1682966819172
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Deb,I'm here because I miss his calming voice. Please take all my problems away.,2 years ago,17,,,77K,,274,1682966819688
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Shane Cartwright,love this song,4 years ago,5,,,77K,,274,1682966820084
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Dezthepanda’s Life,Still breaks my heart to this day,1 month ago,0,,,77K,,274,1682966820503
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Cookiez,"Seriously 2 comments? Ed Sheeran, you are incredible, and anyone who doesn’t like your music is not human",3 years ago,46,,,77K,,274,1682966821008
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Kara Waite,Love him and his music,4 years ago,9,,1,77K,,274,1682966821358
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Mr G,Ed the purist musician. Especially in this modern day era.,3 years ago,24,,1,77K,,274,1682966822059
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Insidethemusicworld,MOST UNDERRATED SONG EVER!!,3 years ago,7,,,77K,,274,1682966822402
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Favour Hydara,"have been listen to ed sheeran all day,his quite an amazing artist",2 years ago,4,,1,77K,,274,1682966822652
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Matthew Luffman,ED is the best another amazing song really love this album 2.58 wow.,2 years ago,1,,1,77K,,274,1682966822881
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Soul Meister,Love this ,3 years ago,4,,,77K,,274,1682966823100
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Michael Wywiorski,Tell me that you turned down the man,1 month ago,0,,,77K,,274,1682966823337
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,EM and M,Love you Ed!!! ,3 years ago,4,,,77K,,274,1682966823648
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Cliff Booth,Ed is an Angel.,2 years ago,10,,,77K,,274,1682966823929
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Sherlockthecollie,One of my favorite songs,2 years ago,0,,,77K,,274,1682966824232
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Terezinha Ferrera,I love this song so much .,2 years ago (edited),4,,1,77K,,274,1682966824388
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Bety oliveros,beutiful song ,3 years ago,1,,,77K,,274,1682966824536
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Francis Fariña,I need more song like this one from ed,2 years ago,0,,,77K,,274,1682966824914
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Agata K.,Zawsze przy tym ryczę. Zawsze.,2 months ago,0,,,77K,,274,1682966825329
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,جود الجا,صوته بالقلب,2 years ago,1,,,77K,,274,1682966825889
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,bloodstrike 12345,"Me parece que son pocos comentarios,likes,vistas y cariño que le tienen a esta cancion",3 years ago,4,,1,77K,,274,1682966826244
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Yeah,this song takes me back to a simpler time,2 years ago,3,,,77K,,274,1682966826525
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,-Tecna -,Beautiful song ;;-;; May his voice be sent to aliens so they know that there is beauty in the human race.,5 years ago,191,,3,77K,,274,1682966826771
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Yosshiy,雰囲気最高,5 months ago,0,,,77K,,274,1682966827150
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Viktorija Jankauskaitė,"Oh gosh, this is so beautiful",2 years ago,5,,1,77K,,274,1682966827488
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,EM and M,I love this song too much,3 years ago,0,,,77K,,274,1682966827800
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Milica Obradovic,Tell me that you'll turned down the man,2 years ago,4,,,77K,,274,1682966828448
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Leah Dell'Osso,I want to sing this with my boyfriend one day...<3,3 years ago,3,,,77K,,274,1682966828789
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Yonatan Garcia Galan,She is the one ,4 years ago,11,,,77K,,274,1682966829100
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Terra Chaney,"Ahhhmazzzing Song Still!! I always come back to the old great stuff! Loving All his New Stuff, but his Old stuff is still just",3 years ago,5,,2,77K,,274,1682966829347
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Ricardo Ferreira,Lu e Rafael totalmente demaaaaaaais,2 years ago,11,,1,77K,,274,1682966829661
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,TrippyP,It was the happiest era back then,4 months ago,1,,,77K,,274,1682966829908
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,이름,This is a Perfect song,3 years ago,4,,,77K,,274,1682966830277
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Kelvin Jay Malapitan,IM HERE BCS I MISS ED ANYONE ELSE FEEL THE SAME AS ME,3 years ago,52,,1,77K,,274,1682966830590
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Mia VonF. 🏕🌲,"When I was 13, sitting in my parent’s front yard listening to Kasey Kasim’s top 40. It was a cool, but sunny ",3 years ago,1,,,77K,,274,1682966830942
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Aftabul Haque,Recommended by my friend. Loving it from now on,3 years ago,2,,,77K,,274,1682966831215
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,david,I love your songs,3 years ago,4,,,77K,,274,1682966831480
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,J A C Q 🧿,😍,3 months ago,0,,,77K,,274,1682966831667
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Fíona NíChurraoín,I love reading Ed Sheeran my dad got me into him to ,3 years ago,2,,,77K,,274,1682966832002
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,kooarcts,nao eh possível q só eu conheci essa música por causa de arliza,2 years ago,8,,,77K,,274,1682966832256
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Yuliana Angel,Love ,2 years ago,0,,,77K,,274,1682966832468
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,lynn2277,He's an angel <3,2 years ago,7,,1,77K,,274,1682966832807
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,hande aykan,For Me: ,3 years ago,5,,,77K,,274,1682966833073
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Raylane Sousa,Ed ,2 years ago,4,,1,77K,,274,1682966833302
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Eunice Clarin,This song is so fucking beautiful eversince I heard it the first time huhu,2 years ago,0,,,77K,,274,1682966833472
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Jelly Izzy,"This song reminds me of my ex, idk if I’m the only that it feels like that but, it’s a pretty good song",3 years ago,2,,,77K,,274,1682966833627
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Михаил Сергопольцев,Единственная,4 years ago (edited),17,,3,77K,,274,1682966834438
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Ruth Anne Johnson,i miss ed so much,2 years ago,4,,1,77K,,274,1682966834831
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,kaessii kim,its been 3years since i was listening ed sheeran songs,2 years ago,0,,,77K,,274,1682966835077
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Arte's Dreams,"I'm listening to this while answering my modules, and i'm probably gonna fail this year cuz this new normal sure is difficult.",2 years ago,11,,1,77K,,274,1682966835309
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,mango,I miss my dad if I listen to this,2 years ago,3,,,77K,,274,1682966835537
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Irish Umadhay,"i always sing this song to my special friend, i know he's gone now, i hope youre happy wherever you are, kadai",3 years ago,1,,1,77K,,274,1682966835777
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Maria del Carmen Melo,te arrancaron de mis brazos!!!🇺🇾,3 years ago,1,,,77K,,274,1682966836084
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Marius Pujol,thanks ed! ,2 years ago,2,,,77K,,274,1682966836477
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Bruna Duarte,Pensando no maldito ouvindo Ed Sheeran ,2 years ago,1,,1,77K,,274,1682966836852
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Juliene Costa,My favourite,3 years ago,1,,,77K,,274,1682966837187
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,RENJUNPOGI,listening to this amazing song again becase of Stanley Montreal (Seducing the Badboy),2 years ago,1,,,77K,,274,1682966837491
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Tadeo Hartfiel,"I used to think of a girl while I was listening to this, but i never could do anything about it this Long 4 years and i New it since the first time i thought of her i feel really bad.",2 years ago,1,,,77K,,274,1682966837816
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Lucyl Mendoza,"wish i could go back to the time this was released, when everything is not f*cked up like 2020",2 years ago,6,,1,77K,,274,1682966838157
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,SUMIT KUMAR,i love you ED SHEERAN...,2 years ago,1,,1,77K,,274,1682966838469
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,bloodstrike 12345,Is perfect,3 years ago,2,,,77K,,274,1682966838705
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Raisa Martins,😍,2 years ago,0,,,77K,,274,1682966838952
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Alyssa Mccray,He makes me think of my one and only,3 years ago,0,,1,77K,,274,1682966839133
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Happiness😊,⚘,2 years ago (edited),1,,,77K,,274,1682966839390
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Yu Nabi,💖,4 years ago,2,,1,77K,,274,1682966839648
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Tr dark ff,Alguém  aqui  por causa da novela ? kkkkkkkk,2 years ago,30,,6,77K,,274,1682966839949
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Bolacha Chocolate,Só pra marca território Memo :>,2 years ago,8,,,77K,,274,1682966841065
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,O O,my fav,2 years ago,0,,,77K,,274,1682966841351
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Dricka,#EdSheeran,2 years ago,2,,,77K,,274,1682966841590
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Wagner Gomes Gomes,eu ainda gosto muito de uma pessoa peças deus deus saber,3 years ago,2,,,77K,,274,1682966841944
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Ale López,Oneeee,3 years ago,1,,,77K,,274,1682966842321
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,"Cabisares, Andrea A.",i miss u ed huhu ,2 years ago,0,,,77K,,274,1682966842625
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,。CHERRYさん,Love you from JAPAN 🇯🇵,3 years ago,5,,,77K,,274,1682966843037
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Francisco Chalé,"You so perfect, the song is amazyng, is my favorit",5 years ago,13,,2,77K,,274,1682966843353
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Black Spot,X MARKS THE spot,3 years ago,6,,,77K,,274,1682966843627
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Dricka,#songOne,2 years ago,0,,,77K,,274,1682966843851
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,non yabiznes,❤,3 years ago,0,,,77K,,274,1682966844138
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Linda Halvorsen,This doesn't have enough views!,3 years ago,5,,1,77K,,274,1682966844508
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,Veronica M,Ed Sheeran - One [Official Music Video]  ,3 years ago,2,,,77K,,274,1682966844816
https://www.youtube.com/watch?v=JGyuMGK0yXk&list=OLAK5uy_mLBzyKhbG9yNsTXVMj0ruCwusJhUcc4JA,klarolinevsp,This song reminds me of delena.,2 years ago,0,,,77K,,274,1682966845235
