vedio_url,comment_user,content,comment_time,like_count,dislike_count,reply_count,post_like_count,post_dislike_count,post_comment_count,CrawlTime
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Joaco Acerbi,"4 years ago today, the best suprise album got dropped on this day which came to take out mumble rappers and Revival critics, one of the best Em's albums with great bars, amazing flow and a lot of disses, the real return of Slim Shady, 2018 was one of the most crazy years of Em's career, happy 4th birthday Kamikaze!! (Fall and Not Alike my favs song btw, also Lucky You) ",8 months ago,71,,,636K,,32K,1682966095746
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Andre den,"Eminem is like deathnote, If he writes a name on paper he kills their career",1 year ago,171,,,636K,,32K,1682966095906
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,The Maniac,Eminem joined the chat,4 years ago (edited),23K,,156,636K,,32K,1682966096063
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Hot pocket,“I tea bag the mic because I go nuts on it” best bar ever,1 year ago,822,,6,636K,,32K,1682966096328
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,👽Peridot Studios👽U.S.A.,"I love this song. The moment I heard this, I was like, WOW. Eminem, the one I like. I want more of THIS!",1 month ago,8,,,636K,,32K,1682966097167
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Faith Centered,Idk why but these raps help me reprogram visual memories I have of seeing alotttt of ppl killed. The blood. This helps ,2 weeks ago,3,,,636K,,32K,1682966097451
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Asta Is A Beast!,Eminem we all need another amazing album like this one in 2020 please!!!,3 years ago,44,,3,636K,,32K,1682966097732
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Jane,毎朝聞きにきてる。何回聞いても最高にかっこいいなあ,1 year ago,84,,6,636K,,32K,1682966098024
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,YOUNG MIKE.,JUST LIKE OLD TIMES,4 years ago,8.1K,,48,636K,,32K,1682966098354
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Devyn Cozmanoff,This beat is so good with headphones on max volume,2 years ago,64,,2,636K,,32K,1682966098689
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Sawyer Nelson,Ita so perfect how this song sums up what this album is about which is how eminem was becoming less popular but wanted to take a bunch of rappers down with him,2 years ago,245,,10,636K,,32K,1682966099010
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,DOODOO CACA,4 years latter still one of the best songs ever,8 months ago,11,,,636K,,32K,1682966099364
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,George Luder,I love this song so much. Honestly the best ever for me,2 years ago,17,,,636K,,32K,1682966099681
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,vedansh gure,this song is an underrated banger !!! one of my favourites,1 year ago,27,,,636K,,32K,1682966099993
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Varta Dominii,He protecc,4 years ago,1.2K,,10,636K,,32K,1682966100255
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Bazooka Gaming Girl,Lyrics:,3 years ago (edited),60,,,636K,,32K,1682966100509
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Comrade Inspector,God this song is intoxicating. It’s soo good. One of my favorites.,1 year ago,9,,,636K,,32K,1682966100794
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Carloi Verdejo aldaco,Una de las mejores canciones de eminem,1 year ago,2,,,636K,,32K,1682966101043
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Mr Bongo,The part at the end of the 2nd verse is one of the most amazing flows I've ever heard period!,3 years ago,12,,,636K,,32K,1682966101346
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Matthew Warburton,"I've not listened to an Eminem album since Encore, however I'm amazed at how he has kept to old style while adjusting (perfectly) to a more modern style...I also think it's mad how rappers try to slate him in their lyrics and he slaughters them all like it was a rap battle from 8 Mile.",6 months ago,11,,1,636K,,32K,1682966101646
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,XxFreakxX,Eminem can rap faster than my WiFi.,4 years ago (edited),2.5K,,49,636K,,32K,1682966101997
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Ismael MG,Temazo!!!,2 years ago,12,,,636K,,32K,1682966102337
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,LAIBA MALIK,2 years but still on loop ,2 years ago,7,,,636K,,32K,1682966102677
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Rayan,"Eminem didn't change, he still has hope to the Hip-Hop just like in the early 2000s, and you can hear that in his lyrics/flows. But the only thing changed in his music are some of his beats that no one likes it.",4 months ago,56,,11,636K,,32K,1682966102887
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Cescely Polk,Always been a fan of Eminem great music,1 year ago,14,,,636K,,32K,1682966103480
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,sister Stina,Eminem is the type of guy to surprise us with a album when we least expected it,4 years ago,977,,5,636K,,32K,1682966103786
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Geno,This beat..it unbalanced the Universe..i cannot even fix how fire this beat is.,2 years ago,17,,,636K,,32K,1682966104161
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,KENZY07UK,Em came through with this rap. He always inspires me to make music and he hasn't disappointed this time as I expected,1 year ago,3,,,636K,,32K,1682966104482
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Corynthius,4 years later and ,3 months ago,3,,,636K,,32K,1682966104809
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Luís César Viana Gomes,"""Line up the rappers, take my pic like a photo shoot"" ",8 months ago,16,,,636K,,32K,1682966105177
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Shuck-様,It's been 4 years and still listening to this masterpiece,8 months ago,6,,,636K,,32K,1682966105578
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,It's just M3,"My big brother passed away 4 years ago. I remember he was OBSESSED with Eminem blasting his music on his modified 2003 mustang gt. Im sure he would've loved to hear his music once again. Once this album drops im buy it and blast it on his grave, don't care if they kick me out",4 years ago,621,,23,636K,,32K,1682966105904
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Beast,One of the most underrated songs from Em.,2 years ago,7,,1,636K,,32K,1682966106249
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Fabi Creative Moviemaker,Still an Amazing Album!!,1 year ago,5,,,636K,,32K,1682966106607
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,TasteeWheat,You had to wake him up when he was already woke. Damn this song is ,2 weeks ago,0,,,636K,,32K,1682966106892
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,nothing,Even when I'm depressed I feel this song really hard ,2 years ago,10,,,636K,,32K,1682966107133
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,SgtIceColdWater,"Still find myself coming back to this song, it’s just so ",1 year ago,17,,,636K,,32K,1682966107396
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Z34,The day Em released Kamikaze was a day before my grandma passed ,3 years ago,1.5K,,38,636K,,32K,1682966107621
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,4 Frmcf,Eminem just snaps out of no where ,3 years ago,11,,,636K,,32K,1682966107806
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,urmynut,THIS GIVES ME THE CHILLS!!,2 years ago,13,,,636K,,32K,1682966108003
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Visneyzyn,GOOSEBUMPS ,1 year ago (edited),7,,,636K,,32K,1682966108163
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Devilsin lucifer,Love him or hate him eminem will go down in history as the greatest hip hop artist of all time,1 year ago,37,,3,636K,,32K,1682966108303
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,MR MC,A eminem solo le basta con poner sonidos de fondo y lo hace sonar como si fuera una pista como si fuerachecho en 24 horas grande eminem,1 year ago,4,,,636K,,32K,1682966108444
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Rob Bob,"So kids, what did we learn? ",3 years ago,2.4K,,14,636K,,32K,1682966108597
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Heman Paudel,This shit never gets old,2 years ago,7,,,636K,,32K,1682966109091
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Tammy Kovacs,Still loving this in 2020 and will in my grave. Gonna play this at my funeral,2 years ago,2,,,636K,,32K,1682966109359
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Henry,This song is such a legend that YT can't even auto generate captions,3 months ago,1,,,636K,,32K,1682966109679
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Taty Neugebauer,but why do i love this album?!?! why is this man a genius!!??,2 years ago,2,,,636K,,32K,1682966110038
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,KombatKomet101,Another banger from the real slim shady,2 months ago,2,,,636K,,32K,1682966110398
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Thunder,Eminem doesn't need flow,4 years ago (edited),6.7K,,30,636K,,32K,1682966110664
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Rekha borah,I love this rap. ,2 years ago,5,,,636K,,32K,1682966110929
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,theSaint,This man got challenged to and won a rap battle royale in the span of a single album,11 months ago,16,,,636K,,32K,1682966111263
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Sibteen Ahmed,Love this album man,1 year ago,4,,,636K,,32K,1682966111621
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Cipher,"I would say the best album from big M... people always criticise even though you are the worst... and M is the best of the best and I love how he came back... took a while to get every word and phrases but when I did, I felt relieved... 1 against 100, got the spirit of Spartans... never had a chance to meet him (would be a dream come true if I do) but I’m sure he is a one good man made from series of struggle... past is past but he learned better than anyone... I feel him... I won’t say others are bad but it is not good to pick a fight in mutiny with the man who just wants to relate to people and keep hip hop alive... if anyone who dislike M is reading this than all I want to say is everyone is better and worst in their own term... no one is perfect and if you think you are than you are either crazy or full of shit ",2 years ago,1,,,636K,,32K,1682966111994
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Vishal.K,The last verse flow was too good.,2 months ago,3,,,636K,,32K,1682966112359
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,भरत मदान,Eminem will always be a inspiration to all of us ,4 years ago (edited),217,,3,636K,,32K,1682966112711
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,ⱤЄƔЄԼƛƬƖƠƝ ՏƘƳ ƜƛƬƇӇЄⱤ,Every year Shady kills it.,3 years ago,4,,,636K,,32K,1682966113011
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,solis,"here I am, yet again having this on repeat",1 year ago,1,,,636K,,32K,1682966113342
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,James_with_a_z,The fact that after like 10 listens I found that deep into the right side of the mix you can still hear him saying fack is insane,1 year ago,2,,,636K,,32K,1682966113677
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,What Even Is A Good Name?,"Who remembers the first time they listened to this, when the bass kicked in? Such a feeling words cannot describe.",2 years ago,11,,,636K,,32K,1682966114067
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,samsungfan2008,"It's okay to lose people, but never lose Eminem! - 1999",10 months ago,2,,,636K,,32K,1682966114397
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Dawn Miller,"I’ve listened to Eminem since I was about 14 so I’m going way back to late 99-00 and not even exaggerating, this guy wrote and rapped my teenage years and twenties!! Kept me going when I wanted to put an end to everything and I’m now 33 & still love listening to him. Good music is timeless ",4 years ago,228,,16,636K,,32K,1682966114895
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Tadem McDiffett,I think the fact the he can diss everyone and can also just make really good music is why people think he is the best rapper,2 years ago,13,,,636K,,32K,1682966115302
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Jacob Jimerson Kenjockety,The best song to listen when your bored.,2 years ago,4,,,636K,,32K,1682966115640
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Rainマーティン,"It's been 3 years since this, time flies",1 year ago,12,,,636K,,32K,1682966116434
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Gregory Warren,One of the best returns ever still making bangers eminems is a living legend,2 years ago,2,,,636K,,32K,1682966116812
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,max,i forgot that this masterpiece exists,3 weeks ago,1,,,636K,,32K,1682966117141
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Roman Rushinsky,0% Nudity,1 year ago,4.6K,,47,636K,,32K,1682966117453
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,MMurga 69,The beat is crazyyyyy!! This song is insaneeeeeee,2 years ago,14,,,636K,,32K,1682966117778
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Israel Lucas Silva Soares,Eminem é foda.,2 years ago,9,,1,636K,,32K,1682966118126
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Rod Jacky,Been the king of rap since sslp. And continues to reign upto mtbmb and more years to come,1 year ago,4,,,636K,,32K,1682966118509
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Starry Night,eminem is fire as always! love you man!,2 years ago,1,,,636K,,32K,1682966118793
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Bolf 4,We passin' 40's with this one,3 months ago,1,,,636K,,32K,1682966119089
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Yam,"This song is pretty underrated tbh, it is so catchy",4 years ago,1.1K,,17,636K,,32K,1682966119312
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,MiPa We,Another Masterpiece from the G.O.A.T. ,2 years ago,2,,,636K,,32K,1682966119637
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,dante ungas,"I was listening to this during a flight. When we were above the Black Sea, the wing was clearly shaking and a bit of the wing was loose. I was like ""Is this plane gonna kamikaze somewhere?""",3 years ago,47,,,636K,,32K,1682966120011
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,V1nce fan but retarded,Wow I can’t believe how good this is ,1 year ago,2,,1,636K,,32K,1682966120298
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,BigBoomAlex,He's just so lyricly skilled ,2 years ago,3,,,636K,,32K,1682966120550
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Ethan_ytbot,this man got me into rapping and i dont want to find the exit,1 year ago,1,,,636K,,32K,1682966120870
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Bisque,This just proves eminem will never stop growing and he will always be the best,4 years ago,144,,2,636K,,32K,1682966121103
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Kakarot,I just love Em,3 years ago,2,,,636K,,32K,1682966121366
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,S J,That second beat tho ,3 years ago,3,,,636K,,32K,1682966121661
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Fajny kapi,Fun fact: if you turn on any Eminem's song it's ,1 year ago,17,,4,636K,,32K,1682966121923
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,ٴ,I've been replaying this album for 2 years now. And people wanna tell me there's no replay value.,3 years ago,3,,,636K,,32K,1682966122271
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,chronic(demon),Eminem voice hits different ,1 year ago,2,,,636K,,32K,1682966122980
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Mohamed Alim Conteh,Real Hip Hop is back again!!!!!!,4 years ago,551,,15,636K,,32K,1682966123271
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Α Σ,One of the hardest rap beats,1 year ago,8,,,636K,,32K,1682966123556
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,marshall mathers,Love it,3 years ago,2,,,636K,,32K,1682966123806
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,Ocean_vr,Bro I love this man since the 2000s he’s a legend,4 months ago,0,,,636K,,32K,1682966124105
https://www.youtube.com/watch?v=FhF9RwkHAJw&list=OLAK5uy_nId4aStP-eFWiSYeOJGwcoty17mIZjW8A&index=2,LargeStudent,Sonically intriguing and graphically unique while maintaining the stripping away of meaning from words.,2 years ago,1,,,636K,,32K,1682966124345
