vedio_url,comment_user,content,comment_time,like_count,dislike_count,reply_count,post_like_count,post_dislike_count,post_comment_count,CrawlTime
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,FreshPrince,Drake's wordplay game mad slept on,4 years ago,163,,21,58K,,358,1682965834480
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,The Boys,"Drake makes the best intros: Tuscan Leather, Deep pockets, Survival, Dreams Money can buy, Over my dead body.",2 years ago,88,,10,58K,,358,1682965834887
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,J M,I been waitin' on this,2 years ago,10,,,58K,,358,1682965835418
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Sal,still bumping this in 2023,1 month ago,1,,,58K,,358,1682965835703
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Saka_Negadek,DRAKE survival instrumental plays*,2 years ago,127,,7,58K,,358,1682965836153
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,chavey trailblazer,Drake felt like this was his worst album ,3 weeks ago,1,,,58K,,358,1682965837144
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Zeyy,Dopest song from Drake!,2 years ago,1,,,58K,,358,1682965837525
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,UNKNOWN COMP🥷,Drake Snapped on this shit,2 months ago,3,,,58K,,358,1682965837923
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Maceo Purvis,drake went crazy on this my favorite rapper,2 years ago,6,,,58K,,358,1682965838191
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,James Hardman,"All of this disorder, no addressin’",2 years ago,1,,,58K,,358,1682965838634
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Grady Lucas,God bless you Drake.,2 years ago,3,,,58K,,358,1682965838903
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Anne Geddes,he had to get proper at 34sec-40 for the fools this dude is a legend that smooth flow he is the master of that singing on a smooth relaxing beat nobody ever did it better,3 months ago,0,,,58K,,358,1682965839313
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Wilbur Juice,March 7-8 of every year is when I come back to this album,1 month ago,0,,,58K,,358,1682965839579
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Jan Cap,THIS SHITSSS ISSS FIREEEE!!,2 years ago (edited),2,,,58K,,358,1682965839683
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,John Lewis,Best song on the album! Too short.,3 years ago,16,,,58K,,358,1682965840271
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,OverFlow,"This shit is on firee, this nigga cant go wrong",2 years ago,3,,,58K,,358,1682965840872
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Laddi Zulu,This song is good!,2 years ago,4,,,58K,,358,1682965841248
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,George W Bush ❼,Drake like aight I made all my money let’s make this free now,2 years ago,22,,1,58K,,358,1682965841699
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Cindy B,drake is one of the scorpio who spit truth for all of us scorpios who can't express ourselves to others..because we have trust issues unlike others,2 years ago (edited),3,,1,58K,,358,1682965841993
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,LESTER M3NDOZA 🟦⬜️,🔥,1 month ago,0,,,58K,,358,1682965842235
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Jayhne,"""Who do you really love? Well that's sure to be in question""",2 years ago,4,,,58K,,358,1682965842570
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Shawn Myrelle,"Finally I can hear a song other than Upset, Nonstop and God's Plan ",2 years ago,13,,2,58K,,358,1682965842967
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Koya,ITS ABOUT TIME SCORPION IS FREE LIKE MY GOD,2 years ago,5,,,58K,,358,1682965843238
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,JOngoooo,This shit is the best intro song ever,2 years ago,1,,,58K,,358,1682965843654
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Fundile Nyilika,Thank God it's Finally Free ,2 years ago,8,,,58K,,358,1682965844143
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Limits98,Lyrics,3 months ago,0,,1,58K,,358,1682965845229
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,B,This song needed to be 1min longer but this just the intro...,2 months ago,3,,,58K,,358,1682965845699
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Yulian The Shine,🙌,3 months ago,3,,,58K,,358,1682965846121
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Dimitar Kominovski,Please release this on YouTube so u can save ur career. One scorpio to another,3 years ago,8,,,58K,,358,1682965846617
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Don the Writer,🔥,1 month ago (edited),0,,,58K,,358,1682965846957
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,RenzoTacos,For real drake? U know we out here tryna listen to your music and u slap us with this? Mad disrespect,2 years ago,50,,2,58K,,358,1682965847326
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Pbn Rock,Dude..this album..,2 years ago,1,,,58K,,358,1682965847646
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Jimmy Rogers,I feel this,2 years ago,0,,,58K,,358,1682965848060
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Elizabeth Jean,They ride or they die. Time Flies.,3 months ago,1,,,58K,,358,1682965848791
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,William S. Godfrey,"Only available to Music Premium Members, OK, I'll go to Spotify.",4 years ago,251,,8,58K,,358,1682965849373
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Hachiman,lit song.,4 years ago,6,,,58K,,358,1682965849797
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Dripclips1K,Scorpion is free now ,2 years ago,3,,,58K,,358,1682965850135
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Ro Dollaz,GOAT,2 years ago,1,,,58K,,358,1682965850493
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,SMASH N DASH ENT AND PROMOTIONS,Drake the only nigga in history that's softer than everyone and harder than everyone,2 years ago,1,,,58K,,358,1682965850875
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Alysha luz,"I've had Philly niggas try 2 write my ending, takin shots wit da Goat n talk about shots dat We sending ",3 months ago,1,,,58K,,358,1682965851158
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Renee Resendez,A to B no in-between  straight to door  ,2 years ago,2,,,58K,,358,1682965851385
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Swiyyah Muhammad Chief Executive Officer,good ill  just listen to drake,4 years ago,11,,1,58K,,358,1682965851645
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Rigo San,❤,2 years ago,1,,,58K,,358,1682965851819
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,cristian jofre,0:06,2 years ago,11,,,58K,,358,1682965852065
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,zerenio,This shit finally free.,2 years ago,0,,,58K,,358,1682965852329
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Yeah Boy,Griffy: THISS SHIIITT ISS FIREEEEEEEEEE,2 years ago,1,,,58K,,358,1682965852914
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Bill Burwood,happy birthday drake,2 years ago,0,,,58K,,358,1682965853146
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,AMK2401,Who else noticed Drake was listening to the BasedGod????,2 years ago,4,,,58K,,358,1682965853537
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Supreme Clientele,Should be a crime Drake made this only 2 minutes,2 years ago,0,,,58K,,358,1682965853870
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,dre damadscientist,0:06,2 years ago,13,,3,58K,,358,1682965854507
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,hk fifi,Bro a Gorillaz and Drake song would be fire,4 years ago,4,,,58K,,358,1682965854877
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Noah Reddie,great intro,2 years ago,0,,,58K,,358,1682965855630
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,STX CLOUT,nostalgia..,2 years ago,0,,,58K,,358,1682965856150
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,some one,This album was released on my bday lol,2 years ago,1,,,58K,,358,1682965856573
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Don Roundtree,Nice,2 years ago,0,,,58K,,358,1682965857093
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,TheLitKidz,“U niggas pop Molly’s ,2 years ago,4,,,58K,,358,1682965857327
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Pens,how they gon make more life premium only ,2 years ago,0,,,58K,,358,1682965857622
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Ivan Garcia,Drake u my favorite !,2 years ago,0,,,58K,,358,1682965858588
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Nory Bandz,All of this disorder no addressing ,2 years ago,0,,,58K,,358,1682965859225
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,SryGoat,This was drakes prime idc,2 years ago,4,,1,58K,,358,1682965859730
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Jamie Edwards,look dont give up !!!!  WE come amongst a million and then some years of this thought.....You are here to give you allll so give it!,3 years ago,6,,,58K,,358,1682965860037
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Vladimir Nikolendzic,Did Drizzy ever miss like fr?,3 weeks ago,1,,,58K,,358,1682965860509
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Rehman Ahmed,Non-premium gang where u at??,2 years ago,332,,8,58K,,358,1682965861051
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Felipe de Jesus Ruiz Bejines,viva la vida,2 years ago,0,,,58K,,358,1682965861581
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Snezy Colins,No I.D & 40 ,2 years ago,1,,,58K,,358,1682965862044
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Haitianboy Drew,🔥,2 years ago,0,,,58K,,358,1682965862774
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,AARON VILLA,Long Beach Griffey is why I’m here lol,2 years ago,81,,5,58K,,358,1682965863147
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Safactamas,Listen to the video here: ,4 years ago,1,,,58K,,358,1682965863538
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,KMXCG,Good day for the people with YouTube Premium! ,3 months ago,1,,,58K,,358,1682965864491
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,GyrusBeatz,Thank god i got Music Premium,4 years ago,76,,7,58K,,358,1682965865318
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Techyon,1:10,3 months ago,2,,,58K,,358,1682965865972
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Leon Dlamini,6 God! 6 God! 6 God! 6 God!,2 years ago,0,,,58K,,358,1682965866316
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,dhiren ramrakhyani,Flexin my premium,3 years ago,14,,2,58K,,358,1682965867304
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Tumi,He only releases his platinum songs to non premium on YouTube?,2 years ago,3,,1,58K,,358,1682965867990
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Lucas Rodrigues A.R.,B R A Z I L 777,4 years ago,1,,,58K,,358,1682965868589
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Super Capsule,He dissed jay z???,2 years ago,0,,,58K,,358,1682965869218
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Notnyla skipper,Omg ,4 years ago,3,,1,58K,,358,1682965869970
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Cannon Blake,I swear it's free 1 day a month,2 years ago,3,,,58K,,358,1682965870349
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,نٌےـوُرسًےـ آبہؤُ عہمہآد,وين العرب ياشباب ,2 years ago,3,,1,58K,,358,1682965870884
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,AJP_33,What sort of album has 25 songs on it?!,2 years ago,2,,5,58K,,358,1682965871000
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Romanpod,Craxy !! Let’s work together !! I’m Canadian too! ,2 years ago,0,,,58K,,358,1682965871318
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,these bitches want Nikes,YEAHHHH,2 years ago,1,,,58K,,358,1682965871504
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Damian Delgado,Soooo ,2 years ago,0,,,58K,,358,1682965871748
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,TonioSoFlyy,Sample is hard,2 years ago,1,,,58K,,358,1682965872039
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Freddy Quintero,Final Scorpion,2 years ago,2,,,58K,,358,1682965872476
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Patricia Quesada,Lo dio por matar,2 years ago,0,,,58K,,358,1682965873387
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Kallum Basra,🖖,4 years ago,0,,,58K,,358,1682965873636
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Mohammed,we need views for non premium,2 years ago,1,,,58K,,358,1682965874073
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Maurice King 2,Drake Don’t ever say the word Nigga,2 years ago,0,,,58K,,358,1682965874376
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Black Screen,Freeeeee,2 years ago,0,,,58K,,358,1682965874984
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Leon,Free my niggas that get caught with it and r.i.p for my niggas that get caught without it,2 years ago,1,,,58K,,358,1682965875610
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,KingMintChip,Lil B the BasedGod sent me here. “Im tupac” very similar beat ,2 years ago,1,,2,58K,,358,1682965876384
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Jazaria Thompson,Istg him and youtube is boujee and greedy asf for this .,3 years ago (edited),0,,,58K,,358,1682965876862
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,sloom -_-116,من طرف باري من معي لايك.,2 years ago,5,,,58K,,358,1682965877202
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Crystal Garcia,OK I give props to the songs that he made but the fuck do you have it blocked where we can’t look it up on YouTube anymore the fuck Drake,3 years ago,2,,,58K,,358,1682965877686
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,B79YFA,من طرف باري ,2 years ago,5,,2,58K,,358,1682965878406
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Frances000 Henderson,Currently swimming with the sharks,3 years ago,0,,,58K,,358,1682965878993
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,The Robertson J,Premiummmm,3 years ago,0,,,58K,,358,1682965879714
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Shm3a.,مين جاي من باري تيوووب,2 years ago (edited),4,,,58K,,358,1682965880200
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Leon,He's taking about x,2 years ago,0,,1,58K,,358,1682965880602
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Liberty Prime,"Oh no premium how will I ever listen to drake... you know besides the radio, pandora, Spotify, Apple Music... sheeeesh I have NO options...",2 years ago,0,,,58K,,358,1682965881180
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Moaaz Zamzami,مين الي من طريق باري أو القافله,2 years ago,3,,2,58K,,358,1682965881443
https://www.youtube.com/watch?v=VtEBRE9ul90&list=OLAK5uy_nxmoDMMD7YOXBekv9Pt-55UoMI0tKDlyU,Domenick Hernandez,Anyone From The LongBeachGriffy Video?,2 years ago,2,,,58K,,358,1682965881656
